archive_module	qualified_name	kind	archive_line	name_match_count	unique_name_match_hint	live_owner	disposition
preamble/all.py	<module>	module	1	0		src/dzack_research/preamble/all.py	reconciled-live-owner
preamble/all.py	load	function	47	1	src/dzack_research/preamble/all.py	src/dzack_research/preamble/all.py	reconciled-live-owner
preamble/catalogue.sage	<module>	module	1	0		src/dzack_research/preamble/catalogue.py	reconciled-live-owner
preamble/catalogue.sage	TwoElementary	binding	220	1	src/dzack_research/preamble/catalogue.py	src/dzack_research/preamble/catalogue.py	reconciled-live-owner
preamble/catalogue.sage	two_elementary_orthogonal_sums	function	299	1	src/dzack_research/preamble/catalogue.py	src/dzack_research/preamble/catalogue.py	reconciled-live-owner
preamble/catalogue.sage	signature_orthogonal_sums	function	447	1	src/dzack_research/preamble/catalogue.py	src/dzack_research/preamble/catalogue.py	reconciled-live-owner
preamble/catalogue.sage	NegativeDefTwoElementary	binding	545	1	src/dzack_research/preamble/catalogue.py	src/dzack_research/preamble/catalogue.py	reconciled-live-owner
preamble/catalogue.sage	Involutions	class	894	1	src/dzack_research/preamble/catalogue.py	src/dzack_research/preamble/catalogue.py	reconciled-live-owner
preamble/catalogue.sage	Embeddings	class	928	1	src/dzack_research/preamble/catalogue.py	src/dzack_research/preamble/catalogue.py	reconciled-live-owner
preamble/catalogue.sage	Lattices	reexport	1	1	src/dzack_research/preamble/categories/lattices.py	src/dzack_research/preamble/categories/lattices.py	reconciled-live-owner
preamble/categories/abstract_categories/arrow_categories.sage	<module>	module	1	0		src/dzack_research/preamble/categories/abstract_categories/arrow_categories.py	reconciled-live-owner
preamble/categories/abstract_categories/arrow_categories.sage	common_category	function	32	2		src/dzack_research/preamble/categories/abstract_categories/arrow_categories.py	reconciled-live-owner
preamble/categories/abstract_categories/arrow_categories.sage	ArrowCategory	class	55	2		src/dzack_research/preamble/categories/abstract_categories/arrow_categories.py	reconciled-live-owner
preamble/categories/abstract_categories/arrow_categories.sage	ArrowCategory.ObjectType	method	62	0		src/dzack_research/preamble/categories/abstract_categories/arrow_categories.py	reconciled-live-owner
preamble/categories/abstract_categories/arrow_categories.sage	ArrowCategory.super_categories	method	65	0		src/dzack_research/preamble/categories/abstract_categories/arrow_categories.py	reconciled-live-owner
preamble/categories/abstract_categories/arrow_categories.sage	IsoArrowCategory	class	163	2		src/dzack_research/preamble/categories/abstract_categories/arrow_categories.py	reconciled-live-owner
preamble/categories/abstract_categories/arrow_categories.sage	IsoArrowCategory.ObjectType	method	170	0		src/dzack_research/preamble/categories/abstract_categories/arrow_categories.py	reconciled-live-owner
preamble/categories/abstract_categories/arrow_categories.sage	IsoArrowCategory.super_categories	method	173	0		src/dzack_research/preamble/categories/abstract_categories/arrow_categories.py	reconciled-live-owner
preamble/categories/abstract_categories/arrow_categories.sage	MonomorphismArrowCategory	class	190	2		src/dzack_research/preamble/categories/abstract_categories/arrow_categories.py	reconciled-live-owner
preamble/categories/abstract_categories/arrow_categories.sage	MonomorphismArrowCategory.ObjectType	method	197	0		src/dzack_research/preamble/categories/abstract_categories/arrow_categories.py	reconciled-live-owner
preamble/categories/abstract_categories/arrow_categories.sage	MonomorphismArrowCategory.super_categories	method	200	0		src/dzack_research/preamble/categories/abstract_categories/arrow_categories.py	reconciled-live-owner
preamble/categories/abstract_categories/arrow_categories.sage	EpimorphismArrowCategory	class	214	2		src/dzack_research/preamble/categories/abstract_categories/arrow_categories.py	reconciled-live-owner
preamble/categories/abstract_categories/arrow_categories.sage	EpimorphismArrowCategory.ObjectType	method	221	0		src/dzack_research/preamble/categories/abstract_categories/arrow_categories.py	reconciled-live-owner
preamble/categories/abstract_categories/arrow_categories.sage	EpimorphismArrowCategory.super_categories	method	224	0		src/dzack_research/preamble/categories/abstract_categories/arrow_categories.py	reconciled-live-owner
preamble/categories/abstract_categories/arrow_categories.sage	EndArrowCategory	class	238	2		src/dzack_research/preamble/categories/abstract_categories/arrow_categories.py	reconciled-live-owner
preamble/categories/abstract_categories/arrow_categories.sage	EndArrowCategory.ObjectType	method	245	0		src/dzack_research/preamble/categories/abstract_categories/arrow_categories.py	reconciled-live-owner
preamble/categories/abstract_categories/arrow_categories.sage	EndArrowCategory.super_categories	method	248	0		src/dzack_research/preamble/categories/abstract_categories/arrow_categories.py	reconciled-live-owner
preamble/categories/abstract_categories/arrow_categories.sage	AutomorphismArrowCategory	class	262	2		src/dzack_research/preamble/categories/abstract_categories/arrow_categories.py	reconciled-live-owner
preamble/categories/abstract_categories/arrow_categories.sage	AutomorphismArrowCategory.ObjectType	method	269	0		src/dzack_research/preamble/categories/abstract_categories/arrow_categories.py	reconciled-live-owner
preamble/categories/abstract_categories/arrow_categories.sage	AutomorphismArrowCategory.super_categories	method	272	0		src/dzack_research/preamble/categories/abstract_categories/arrow_categories.py	reconciled-live-owner
preamble/categories/abstract_categories/arrow_categories.sage	WideSubcategory	class	313	2		src/dzack_research/preamble/categories/abstract_categories/arrow_categories.py	reconciled-live-owner
preamble/categories/abstract_categories/arrow_categories.sage	WideSubcategory.ObjectType	method	317	0		src/dzack_research/preamble/categories/abstract_categories/arrow_categories.py	reconciled-live-owner
preamble/categories/abstract_categories/arrow_categories.sage	WideSubcategory.ElementType	method	321	0		src/dzack_research/preamble/categories/abstract_categories/arrow_categories.py	reconciled-live-owner
preamble/categories/abstract_categories/arrow_categories.sage	WideSubcategory.super_categories	method	324	0		src/dzack_research/preamble/categories/abstract_categories/arrow_categories.py	reconciled-live-owner
preamble/categories/abstract_categories/arrow_categories.sage	WideSubcategory.admits	method	330	0		src/dzack_research/preamble/categories/abstract_categories/arrow_categories.py	reconciled-live-owner
preamble/categories/abstract_categories/arrow_categories.sage	WideSubcategory.arrow	method	333	0		src/dzack_research/preamble/categories/abstract_categories/arrow_categories.py	reconciled-live-owner
preamble/categories/abstract_categories/arrow_categories.sage	Core	function	374	2		src/dzack_research/preamble/categories/abstract_categories/arrow_categories.py	reconciled-live-owner
preamble/categories/abstract_categories/arrow_categories.sage	Isomorphism	function	382	2		src/dzack_research/preamble/categories/abstract_categories/arrow_categories.py	reconciled-live-owner
preamble/categories/abstract_categories/cat.sage	<module>	module	1	0			unreviewed
preamble/categories/abstract_categories/cat.sage	Cat	class	157	2			unreviewed
preamble/categories/abstract_categories/cat.sage	Cat.super_categories	method	168	0			unreviewed
preamble/categories/abstract_categories/cat.sage	Cat.ParentMethods	class	333	0			unreviewed
preamble/categories/abstract_categories/cat.sage	Cat.ParentMethods.ObjectType	method	343	0			unreviewed
preamble/categories/abstract_categories/cat.sage	Cat.ParentMethods.ElementType	method	348	0			unreviewed
preamble/categories/abstract_categories/cat.sage	Cat.ParentMethods.HomCategory	method	353	0			unreviewed
preamble/categories/abstract_categories/cat.sage	Cat.ParentMethods.EndCategory	method	363	0			unreviewed
preamble/categories/abstract_categories/cat.sage	Cat.ParentMethods.AutCategory	method	373	0			unreviewed
preamble/categories/abstract_categories/cat.sage	Cat.ParentMethods.IsoCategory	method	383	0			unreviewed
preamble/categories/abstract_categories/cat.sage	Cat.ParentMethods.MonoCategory	method	393	0			unreviewed
preamble/categories/abstract_categories/cat.sage	Cat.ParentMethods.EpiCategory	method	403	0			unreviewed
preamble/categories/abstract_categories/cat.sage	Cat.ParentMethods.HomCatType	method	413	0			unreviewed
preamble/categories/abstract_categories/cat.sage	Cat.ParentMethods.EndCatType	method	417	0			unreviewed
preamble/categories/abstract_categories/cat.sage	Cat.ParentMethods.AutCatType	method	421	0			unreviewed
preamble/categories/abstract_categories/cat.sage	Cat.ParentMethods.IsoCatType	method	425	0			unreviewed
preamble/categories/abstract_categories/cat.sage	Cat.ParentMethods.MonoCatType	method	429	0			unreviewed
preamble/categories/abstract_categories/cat.sage	Cat.ParentMethods.EpiCatType	method	433	0			unreviewed
preamble/categories/abstract_categories/cat.sage	Cat.ParentMethods.ArrowType	method	437	0			unreviewed
preamble/categories/abstract_categories/cat.sage	Cat.ParentMethods.EndArrowType	method	441	0			unreviewed
preamble/categories/abstract_categories/cat.sage	Cat.ParentMethods.AutArrowType	method	445	0			unreviewed
preamble/categories/abstract_categories/cat.sage	Cat.ParentMethods.IsoArrowType	method	449	0			unreviewed
preamble/categories/abstract_categories/cat.sage	Cat.ParentMethods.MonoArrowType	method	453	0			unreviewed
preamble/categories/abstract_categories/cat.sage	Cat.ParentMethods.EpiArrowType	method	457	0			unreviewed
preamble/categories/abstract_categories/cat.sage	Cat.ParentMethods.is_locally_discrete	method	460	0			unreviewed
preamble/categories/abstract_categories/cat.sage	Cat.ParentMethods.ArrowCategory	method	469	2			unreviewed
preamble/categories/abstract_categories/cat.sage	Cat.ParentMethods.DomainFunctor	method	475	1	src/dzack_research/preamble/categories/abstract_categories/functors.py		unreviewed
preamble/categories/abstract_categories/cat.sage	Cat.ParentMethods.CodomainFunctor	method	484	1	src/dzack_research/preamble/categories/abstract_categories/functors.py		unreviewed
preamble/categories/abstract_categories/cat.sage	Cat.ParentMethods.EndArrowCategory	method	493	2			unreviewed
preamble/categories/abstract_categories/cat.sage	Cat.ParentMethods.IsomorphismArrowCategory	method	499	0			unreviewed
preamble/categories/abstract_categories/cat.sage	Cat.ParentMethods.AutArrowCategory	method	505	0			unreviewed
preamble/categories/abstract_categories/cat.sage	Cat.ParentMethods.MonomorphismArrowCategory	method	511	2			unreviewed
preamble/categories/abstract_categories/cat.sage	Cat.ParentMethods.EpimorphismArrowCategory	method	517	2			unreviewed
preamble/categories/abstract_categories/cat.sage	Cat.ParentMethods.core	method	523	0			unreviewed
preamble/categories/abstract_categories/cat.sage	Cat.ParentMethods.WideSubcategory	method	528	2			unreviewed
preamble/categories/abstract_categories/cat.sage	Cat.ParentMethods.Diagram	method	532	0			unreviewed
preamble/categories/abstract_categories/cat.sage	Cat.ParentMethods.DiagonalFunctor	method	537	1	src/dzack_research/preamble/categories/abstract_categories/functors.py		unreviewed
preamble/categories/abstract_categories/cat.sage	Cat.ParentMethods.LimitFunctor	method	546	1	src/dzack_research/preamble/categories/abstract_categories/functors.py		unreviewed
preamble/categories/abstract_categories/cat.sage	Cat.ParentMethods.Limits	method	554	0			unreviewed
preamble/categories/abstract_categories/cat.sage	Cat.ParentMethods.ColimitFunctor	method	559	1	src/dzack_research/preamble/categories/abstract_categories/functors.py		unreviewed
preamble/categories/abstract_categories/cat.sage	Cat.ParentMethods.Colimits	method	567	0			unreviewed
preamble/categories/abstract_categories/cat.sage	Cat.ParentMethods.ProductFunctor	method	572	1	src/dzack_research/preamble/categories/abstract_categories/functors.py		unreviewed
preamble/categories/abstract_categories/cat.sage	Cat.ParentMethods.Products	method	580	0			unreviewed
preamble/categories/abstract_categories/cat.sage	Cat.ParentMethods.CoproductFunctor	method	585	1	src/dzack_research/preamble/categories/abstract_categories/functors.py		unreviewed
preamble/categories/abstract_categories/cat.sage	Cat.ParentMethods.Coproducts	method	593	0			unreviewed
preamble/categories/abstract_categories/cat.sage	Cat.ParentMethods.FunctorCategory	method	597	2			unreviewed
preamble/categories/abstract_categories/cat.sage	Cat.ParentMethods.OppositeCategory	method	602	2			unreviewed
preamble/categories/abstract_categories/cat.sage	Cat.ParentMethods.ProductCategory	method	611	2			unreviewed
preamble/categories/abstract_categories/cat.sage	Cat.ParentMethods.ImageOf	method	620	0			unreviewed
preamble/categories/abstract_categories/cat.sage	Cat.ParentMethods.Hom	method	627	0			unreviewed
preamble/categories/abstract_categories/cat.sage	Cat.ParentMethods.End	method	637	0			unreviewed
preamble/categories/abstract_categories/cat.sage	Cat.ParentMethods.Aut	method	643	0			unreviewed
preamble/categories/abstract_categories/cat.sage	Cat.ParentMethods.Iso	method	649	0			unreviewed
preamble/categories/abstract_categories/cat.sage	Cat.ParentMethods.Mono	method	659	0			unreviewed
preamble/categories/abstract_categories/cat.sage	Cat.ParentMethods.Epi	method	669	0			unreviewed
preamble/categories/abstract_categories/cat.sage	Cat.ParentMethods.identity	method	678	0			unreviewed
preamble/categories/abstract_categories/cat.sage	Cat.ParentMethods.compose	method	685	0			unreviewed
preamble/categories/abstract_categories/cat.sage	Cat.ParentMethods.Product	method	701	2			unreviewed
preamble/categories/abstract_categories/cat.sage	Cat.ParentMethods.Coproduct	method	706	2			unreviewed
preamble/categories/abstract_categories/cat.sage	Cat.ParentMethods.SliceOver	method	711	2			unreviewed
preamble/categories/abstract_categories/cat.sage	Cat.ParentMethods.CosliceUnder	method	716	2			unreviewed
preamble/categories/abstract_categories/cat.sage	Cat.ParentMethods.Subobjects	method	721	2			unreviewed
preamble/categories/abstract_categories/cat.sage	Cat.ParentMethods.Superobjects	method	726	0			unreviewed
preamble/categories/abstract_categories/cat.sage	Cat.ParentMethods.CoveringObjects	method	731	0			unreviewed
preamble/categories/abstract_categories/cat.sage	Cat.ParentMethods.CoveredObjects	method	736	0			unreviewed
preamble/categories/abstract_categories/category_constructions.sage	<module>	module	1	0		src/dzack_research/preamble/categories/abstract_categories/category_constructions.py	reconciled-live-owner
preamble/categories/abstract_categories/category_constructions.sage	OppositeCategory	class	52	2		src/dzack_research/preamble/categories/abstract_categories/category_constructions.py	reconciled-live-owner
preamble/categories/abstract_categories/category_constructions.sage	OppositeCategory.ObjectType	method	56	0		src/dzack_research/preamble/categories/abstract_categories/category_constructions.py	reconciled-live-owner
preamble/categories/abstract_categories/category_constructions.sage	OppositeCategory.ElementType	method	60	0		src/dzack_research/preamble/categories/abstract_categories/category_constructions.py	reconciled-live-owner
preamble/categories/abstract_categories/category_constructions.sage	OppositeCategory.super_categories	method	63	0		src/dzack_research/preamble/categories/abstract_categories/category_constructions.py	reconciled-live-owner
preamble/categories/abstract_categories/category_constructions.sage	OppositeCategory.OppositeCategory	method	76	2		src/dzack_research/preamble/categories/abstract_categories/category_constructions.py	reconciled-live-owner
preamble/categories/abstract_categories/category_constructions.sage	ProductCategory	class	168	2		src/dzack_research/preamble/categories/abstract_categories/category_constructions.py	reconciled-live-owner
preamble/categories/abstract_categories/category_constructions.sage	ProductCategory.super_categories	method	171	0		src/dzack_research/preamble/categories/abstract_categories/category_constructions.py	reconciled-live-owner
preamble/categories/abstract_categories/category_constructions.sage	ProductCategory.pair	method	181	0		src/dzack_research/preamble/categories/abstract_categories/category_constructions.py	reconciled-live-owner
preamble/categories/abstract_categories/category_constructions.sage	ProductCategory.ParentMethods	class	200	0		src/dzack_research/preamble/categories/abstract_categories/category_constructions.py	reconciled-live-owner
preamble/categories/abstract_categories/category_constructions.sage	ProductCategory.ParentMethods.first	method	213	0		src/dzack_research/preamble/categories/abstract_categories/category_constructions.py	reconciled-live-owner
preamble/categories/abstract_categories/category_constructions.sage	ProductCategory.ParentMethods.second	method	216	0		src/dzack_research/preamble/categories/abstract_categories/category_constructions.py	reconciled-live-owner
preamble/categories/abstract_categories/direct_sum_objects.sage	<module>	module	1	0		src/dzack_research/preamble/categories/abstract_categories/direct_sum_objects.py	reconciled-live-owner
preamble/categories/abstract_categories/direct_sum_objects.sage	DirectSumObjects	class	39	2		src/dzack_research/preamble/categories/abstract_categories/direct_sum_objects.py	reconciled-live-owner
preamble/categories/abstract_categories/direct_sum_objects.sage	DirectSumObjects.super_categories	method	46	0		src/dzack_research/preamble/categories/abstract_categories/direct_sum_objects.py	reconciled-live-owner
preamble/categories/abstract_categories/direct_sum_objects.sage	DirectSumObjects.ParentMethods	class	49	0		src/dzack_research/preamble/categories/abstract_categories/direct_sum_objects.py	reconciled-live-owner
preamble/categories/abstract_categories/direct_sum_objects.sage	DirectSumObjects.ParentMethods.summands	method	63	0		src/dzack_research/preamble/categories/abstract_categories/direct_sum_objects.py	reconciled-live-owner
preamble/categories/abstract_categories/direct_sum_objects.sage	DirectSumObjects.ParentMethods.summand_index_set	method	67	0		src/dzack_research/preamble/categories/abstract_categories/direct_sum_objects.py	reconciled-live-owner
preamble/categories/abstract_categories/direct_sum_objects.sage	DirectSumObjects.ParentMethods.summand	method	70	0		src/dzack_research/preamble/categories/abstract_categories/direct_sum_objects.py	reconciled-live-owner
preamble/categories/abstract_categories/direct_sum_objects.sage	DirectSumDecomposition	function	98	2		src/dzack_research/preamble/categories/abstract_categories/direct_sum_objects.py	reconciled-live-owner
preamble/categories/abstract_categories/functor_images.sage	<module>	module	1	0		src/dzack_research/preamble/categories/abstract_categories/functor_images.py	reconciled-live-owner
preamble/categories/abstract_categories/functor_images.sage	FunctorImageCategories	class	62	0		src/dzack_research/preamble/categories/abstract_categories/functor_images.py	reconciled-live-owner
preamble/categories/abstract_categories/functor_images.sage	FunctorImageCategories.super_categories	method	65	0		src/dzack_research/preamble/categories/abstract_categories/functor_images.py	reconciled-live-owner
preamble/categories/abstract_categories/functor_images.sage	FunctorImageCategories.is_image_category	method	77	0		src/dzack_research/preamble/categories/abstract_categories/functor_images.py	reconciled-live-owner
preamble/categories/abstract_categories/functor_images.sage	ImageOfFunctor	class	84	2		src/dzack_research/preamble/categories/abstract_categories/functor_images.py	reconciled-live-owner
preamble/categories/abstract_categories/functor_images.sage	ImageOfFunctor.super_categories	method	87	0		src/dzack_research/preamble/categories/abstract_categories/functor_images.py	reconciled-live-owner
preamble/categories/abstract_categories/functor_images.sage	ImageOfFunctor.ParentMethods	class	136	0		src/dzack_research/preamble/categories/abstract_categories/functor_images.py	reconciled-live-owner
preamble/categories/abstract_categories/functor_images.sage	ImageOfFunctor.ParentMethods.preimage	method	148	0		src/dzack_research/preamble/categories/abstract_categories/functor_images.py	reconciled-live-owner
preamble/categories/abstract_categories/functor_images.sage	ImageOfFunctor.ParentMethods.image_category	method	151	0		src/dzack_research/preamble/categories/abstract_categories/functor_images.py	reconciled-live-owner
preamble/categories/abstract_categories/functor_images.sage	ImageOfFunctor.ParentMethods.constructing_functor	method	158	0		src/dzack_research/preamble/categories/abstract_categories/functor_images.py	reconciled-live-owner
preamble/categories/abstract_categories/functors.sage	<module>	module	1	0			unreviewed
preamble/categories/abstract_categories/functors.sage	DiscreteCategories	class	54	1	src/dzack_research/preamble/categories/abstract_categories/functors.py		unreviewed
preamble/categories/abstract_categories/functors.sage	DiscreteCategories.super_categories	method	57	0			unreviewed
preamble/categories/abstract_categories/functors.sage	DiscreteCategories.ParentMethods	class	69	0			unreviewed
preamble/categories/abstract_categories/functors.sage	DiscreteCategories.ParentMethods.objects	method	73	0			unreviewed
preamble/categories/abstract_categories/functors.sage	DiscreteCategory	class	123	1	src/dzack_research/preamble/categories/abstract_categories/functors.py		unreviewed
preamble/categories/abstract_categories/functors.sage	DiscreteCategory.ObjectType	method	127	0			unreviewed
preamble/categories/abstract_categories/functors.sage	DiscreteCategory.objects	method	130	0			unreviewed
preamble/categories/abstract_categories/functors.sage	DiscreteCategory.super_categories	method	133	0			unreviewed
preamble/categories/abstract_categories/functors.sage	Functor	class	148	1	src/dzack_research/preamble/categories/functors/core.py		unreviewed
preamble/categories/abstract_categories/functors.sage	Functor.Image	method	170	0			unreviewed
preamble/categories/abstract_categories/functors.sage	ImageInclusionFunctor	class	175	0			unreviewed
preamble/categories/abstract_categories/functors.sage	IdentityFunctor	class	194	1	src/dzack_research/preamble/categories/functors/core.py		unreviewed
preamble/categories/abstract_categories/functors.sage	IdentityFunctor.factors	method	216	0			unreviewed
preamble/categories/abstract_categories/functors.sage	DomainFunctor	class	223	1	src/dzack_research/preamble/categories/abstract_categories/functors.py		unreviewed
preamble/categories/abstract_categories/functors.sage	CodomainFunctor	class	245	1	src/dzack_research/preamble/categories/abstract_categories/functors.py		unreviewed
preamble/categories/abstract_categories/functors.sage	compose_functors	function	267	1	src/dzack_research/preamble/categories/abstract_categories/functors.py		unreviewed
preamble/categories/abstract_categories/functors.sage	ComposedFunctor	class	284	1	src/dzack_research/preamble/categories/abstract_categories/functors.py		unreviewed
preamble/categories/abstract_categories/functors.sage	ComposedFunctor.factors	method	305	0			unreviewed
preamble/categories/abstract_categories/functors.sage	ComposedFunctor.is_faithful	method	308	0			unreviewed
preamble/categories/abstract_categories/functors.sage	DiscreteDiagram	class	330	1	src/dzack_research/preamble/categories/abstract_categories/functors.py		unreviewed
preamble/categories/abstract_categories/functors.sage	DiscreteDiagram.diagram_objects	method	343	0			unreviewed
preamble/categories/abstract_categories/functors.sage	ConstantDiagram	class	356	1	src/dzack_research/preamble/categories/abstract_categories/functors.py		unreviewed
preamble/categories/abstract_categories/functors.sage	ConstantDiagram.constant_value	method	370	0			unreviewed
preamble/categories/abstract_categories/functors.sage	DiagonalFunctor	class	383	1	src/dzack_research/preamble/categories/abstract_categories/functors.py		unreviewed
preamble/categories/abstract_categories/functors.sage	LimitFunctor	class	406	1	src/dzack_research/preamble/categories/abstract_categories/functors.py		unreviewed
preamble/categories/abstract_categories/functors.sage	LimitFunctor.index_category	method	414	0			unreviewed
preamble/categories/abstract_categories/functors.sage	ColimitFunctor	class	453	1	src/dzack_research/preamble/categories/abstract_categories/functors.py		unreviewed
preamble/categories/abstract_categories/functors.sage	ColimitFunctor.index_category	method	461	0			unreviewed
preamble/categories/abstract_categories/functors.sage	ProductFunctor	class	500	1	src/dzack_research/preamble/categories/abstract_categories/functors.py		unreviewed
preamble/categories/abstract_categories/functors.sage	CoproductFunctor	class	519	1	src/dzack_research/preamble/categories/abstract_categories/functors.py		unreviewed
preamble/categories/abstract_categories/functors.sage	NaturalTransformations	function	538	1	src/dzack_research/preamble/categories/abstract_categories/functors.py		unreviewed
preamble/categories/abstract_categories/functors.sage	NaturalTransformation	function	546	1	src/dzack_research/preamble/categories/functors/core.py		unreviewed
preamble/categories/abstract_categories/functors.sage	NaturalIsomorphism	function	555	2			unreviewed
preamble/categories/abstract_categories/hom_categories.sage	<module>	module	1	0			unreviewed
preamble/categories/abstract_categories/hom_categories.sage	HomCategoryOf	class	56	2			unreviewed
preamble/categories/abstract_categories/hom_categories.sage	HomCategoryOf.inherited_hom_category_families	method	62	0			unreviewed
preamble/categories/abstract_categories/hom_categories.sage	HomCategoryOf.super_categories	method	69	0			unreviewed
preamble/categories/abstract_categories/hom_categories.sage	HomCategoryOf.Of	method	81	0			unreviewed
preamble/categories/abstract_categories/hom_categories.sage	HomCategoryOf.Between	method	95	0			unreviewed
preamble/categories/abstract_categories/hom_categories.sage	HomCategoryOf.ParentMethods	class	102	0			unreviewed
preamble/categories/abstract_categories/hom_categories.sage	HomCategoryOf.ParentMethods.domain	method	116	0			unreviewed
preamble/categories/abstract_categories/hom_categories.sage	HomCategoryOf.ParentMethods.codomain	method	119	0			unreviewed
preamble/categories/abstract_categories/hom_categories.sage	HomCategoryOf.ParentMethods.hom_category	method	122	0			unreviewed
preamble/categories/abstract_categories/hom_categories.sage	HomCategoryOf.ParentMethods.base_category	method	127	0			unreviewed
preamble/categories/abstract_categories/hom_categories.sage	HomCategoryOf.ParentMethods.super_categories	method	130	0			unreviewed
preamble/categories/abstract_categories/hom_categories.sage	HomCategoryOf.ElementMethods	class	155	0			unreviewed
preamble/categories/abstract_categories/hom_categories.sage	HomCategoryOf.ElementMethods.hom_category	method	161	0			unreviewed
preamble/categories/abstract_categories/hom_categories.sage	HomCategoryOf.ElementMethods.base_category	method	164	0			unreviewed
preamble/categories/abstract_categories/hom_categories.sage	HomCategoryOf.ElementMethods.domain	method	167	0			unreviewed
preamble/categories/abstract_categories/hom_categories.sage	HomCategoryOf.ElementMethods.codomain	method	170	0			unreviewed
preamble/categories/abstract_categories/hom_categories.sage	HomCategoryOf.ElementMethods.source	method	173	0			unreviewed
preamble/categories/abstract_categories/hom_categories.sage	HomCategoryOf.ElementMethods.target	method	176	0			unreviewed
preamble/categories/abstract_categories/hom_categories.sage	HomCategoryOf.ElementMethods.is_endomorphism	method	185	0			unreviewed
preamble/categories/abstract_categories/hom_categories.sage	HomCategoryOf.ElementMethods.is_isomorphism	method	188	0			unreviewed
preamble/categories/abstract_categories/hom_categories.sage	HomCategoryOf.ElementMethods.is_automorphism	method	191	0			unreviewed
preamble/categories/abstract_categories/hom_categories.sage	HomCategoryOf.ElementMethods.is_monomorphism	method	194	0			unreviewed
preamble/categories/abstract_categories/hom_categories.sage	HomCategoryOf.ElementMethods.is_epimorphism	method	197	0			unreviewed
preamble/categories/abstract_categories/hom_categories.sage	HomCategoryConstruction	class	201	3			unreviewed
preamble/categories/abstract_categories/hom_categories.sage	HomCategoryConstruction.extra_super_categories	method	204	0			unreviewed
preamble/categories/abstract_categories/hom_categories.sage	HomCategoryConstruction.inherited_hom_category_families	method	207	0			unreviewed
preamble/categories/abstract_categories/hom_categories.sage	HomCategoryConstruction.super_categories	method	210	0			unreviewed
preamble/categories/abstract_categories/hom_categories.sage	EndCategoryOf	class	220	2			unreviewed
preamble/categories/abstract_categories/hom_categories.sage	EndCategoryOf.super_categories	method	226	0			unreviewed
preamble/categories/abstract_categories/hom_categories.sage	EndCategoryOf.inherited_hom_category_families	method	229	0			unreviewed
preamble/categories/abstract_categories/hom_categories.sage	EndCategoryOf.Of	method	241	0			unreviewed
preamble/categories/abstract_categories/hom_categories.sage	EndCategoryOf.Between	method	250	0			unreviewed
preamble/categories/abstract_categories/hom_categories.sage	EndCategoryOf.ElementMethods	class	258	0			unreviewed
preamble/categories/abstract_categories/hom_categories.sage	EndCategoryOf.ElementMethods.is_endomorphism	method	259	0			unreviewed
preamble/categories/abstract_categories/hom_categories.sage	MonoCategoryOf	class	263	2			unreviewed
preamble/categories/abstract_categories/hom_categories.sage	MonoCategoryOf.inherited_hom_category_families	method	269	0			unreviewed
preamble/categories/abstract_categories/hom_categories.sage	MonoCategoryOf.super_categories	method	278	0			unreviewed
preamble/categories/abstract_categories/hom_categories.sage	MonoCategoryOf.Of	method	284	0			unreviewed
preamble/categories/abstract_categories/hom_categories.sage	MonoCategoryOf.Between	method	296	0			unreviewed
preamble/categories/abstract_categories/hom_categories.sage	MonoCategoryOf.ParentMethods	class	303	0			unreviewed
preamble/categories/abstract_categories/hom_categories.sage	MonoCategoryOf.ParentMethods.identity	method	317	0			unreviewed
preamble/categories/abstract_categories/hom_categories.sage	MonoCategoryOf.ParentMethods.compose	method	323	0			unreviewed
preamble/categories/abstract_categories/hom_categories.sage	MonoCategoryOf.ElementMethods	class	336	0			unreviewed
preamble/categories/abstract_categories/hom_categories.sage	MonoCategoryOf.ElementMethods.underlying_arrow	method	345	0			unreviewed
preamble/categories/abstract_categories/hom_categories.sage	MonoCategoryOf.ElementMethods.is_monomorphism	method	348	0			unreviewed
preamble/categories/abstract_categories/hom_categories.sage	EpiCategoryOf	class	352	2			unreviewed
preamble/categories/abstract_categories/hom_categories.sage	EpiCategoryOf.inherited_hom_category_families	method	358	0			unreviewed
preamble/categories/abstract_categories/hom_categories.sage	EpiCategoryOf.super_categories	method	367	0			unreviewed
preamble/categories/abstract_categories/hom_categories.sage	EpiCategoryOf.Of	method	373	0			unreviewed
preamble/categories/abstract_categories/hom_categories.sage	EpiCategoryOf.Between	method	385	0			unreviewed
preamble/categories/abstract_categories/hom_categories.sage	EpiCategoryOf.ParentMethods	class	392	0			unreviewed
preamble/categories/abstract_categories/hom_categories.sage	EpiCategoryOf.ParentMethods.identity	method	406	0			unreviewed
preamble/categories/abstract_categories/hom_categories.sage	EpiCategoryOf.ParentMethods.compose	method	412	0			unreviewed
preamble/categories/abstract_categories/hom_categories.sage	EpiCategoryOf.ElementMethods	class	425	0			unreviewed
preamble/categories/abstract_categories/hom_categories.sage	EpiCategoryOf.ElementMethods.underlying_arrow	method	434	0			unreviewed
preamble/categories/abstract_categories/hom_categories.sage	EpiCategoryOf.ElementMethods.is_epimorphism	method	437	0			unreviewed
preamble/categories/abstract_categories/hom_categories.sage	IsoCategoryOf	class	441	2			unreviewed
preamble/categories/abstract_categories/hom_categories.sage	IsoCategoryOf.super_categories	method	447	0			unreviewed
